"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AY1","AY2","GA1","GA2","GA3","GA4","GE1","GF1","KA1","KA2","MA1","MD1","MW1","MW2","OC1","REM","EQD"
"76412099999","2022-06-26T15:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","060,1,N,0026,1","03048,1,9,N","016093,1,9,9","+0260,1","+0230,1","99999,9",,,,,,"04,1,+01524,1,06,1","07,1,+03048,1,03,1","07,1,+04267,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01524,1,99,9,99,9",,,"10163,1,99999,9",,,,,"MET075METAR MMCL 261540Z 06005KT 10SM SCT050 BKN100 BKN140 26/23 A3001 RMK 8/570=",
"76412099999","2022-06-26T16:43:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","03048,1,9,N","016093,1,9,9","+0280,1","+0220,1","99999,9",,,,,,"04,1,+01524,1,06,1","07,1,+03048,1,03,1","08,1,+04267,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01524,1,99,9,99,9",,,"10163,1,99999,9",,,,,"MET075METAR MMCL 261643Z 00000KT 10SM SCT050 BKN100 OVC140 28/22 A3001 RMK 8/57/=",
"76412099999","2022-06-26T17:48:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","03048,1,9,N","016093,1,9,9","+0290,1","+0210,1","10159,1",,,,,,"04,1,+01524,1,06,1","07,1,+03048,1,03,1","08,1,+04267,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01524,1,99,9,99,9",,,"10163,1,99999,9","2,1,003,1,+999,9",,,,"MET092METAR MMCL 261748Z 00000KT 10SM SCT050 BKN100 OVC140 29/21 A3001 RMK SLP159 52003 924 8/57/=",
"76412099999","2022-06-26T18:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","99999","V020","100,1,N,0010,1","01800,1,C,N","016000,1,9,9","+0290,1","+0205,1","10170,1",,,,,,"08,1,+01800,1,04,1",,,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01800,1,99,9,99,9","120,M,+0290,1","120,N,+0258,1","99999,9,10145,1","2,1,008,1,+999,9",,,,"SYN10076412 32866 81001 10290 20205 30145 40170 52008 88020 91750 333 10290 20258 30/// 56050 58042 88456=",
"76412099999","2022-06-26T18:44:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","01524,1,C,N","016093,1,9,9","+0300,1","+0210,1","99999,9",,,,,,"02,1,+00457,1,08,1","04,1,+01524,1,03,1","07,1,+03048,1,99,9","08,1,+04267,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"10163,1,99999,9",,,,,"MET082METAR MMCL 261844Z 00000KT 10SM FEW015 SCT050 BKN100 OVC140 30/21 A3001 RMK 8/87/=",
"76412099999","2022-06-26T19:44:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","180,1,N,0036,1","01219,1,C,N","016093,1,9,9","+0320,1","+0190,1","99999,9",,,,,,"07,1,+01219,1,06,1","07,1,+03048,1,03,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9",,,"10152,1,99999,9",,,,,"MET068METAR MMCL 261944Z 18007KT 10SM BKN040 BKN100 32/19 A2998 RMK 8/570=",
"76412099999","2022-06-26T20:44:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","03048,1,C,N","016093,1,9,9","+0330,1","+0190,1","10147,1",,,,,,"07,1,+03048,1,03,1","07,1,+07010,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,03048,1,99,9,99,9",,,"10149,1,99999,9","7,1,012,1,+999,9",,,,"MET093METAR MMCL 262044Z 00000KT 10SM BKN100 BKN230 33/19 A2997 RMK SLP147 57012 932 8/037 ISOL CU=",
"76412099999","2022-06-26T21:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","99999","V020","100,1,N,0010,1","99999,9,9,N","016000,1,9,9","+0332,1","+0202,1","10151,1",,,,,,,,,,,,,,"99999,9,10125,1","7,1,020,1,+034,1",,,,"SYN07076412 32966 01001 10332 20202 30125 40151 57020 92050 333 30/// 58034=",
"76412099999","2022-06-26T21:43:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","03048,1,C,N","016093,1,9,9","+0340,1","+0180,1","99999,9",,,,,,"07,1,+03048,1,03,1","07,1,+07010,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,03048,1,99,9,99,9",,,"10142,1,99999,9",,,,,"MET076METAR MMCL 262143Z 00000KT 10SM BKN100 BKN230 34/18 A2995 RMK 8/037 ISOL CU=",
"76412099999","2022-06-26T22:45:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","03048,1,C,N","016093,1,9,9","+0340,1","+0180,1","99999,9",,,,,,"07,1,+03048,1,03,1","07,1,+07010,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,03048,1,99,9,99,9",,,"10132,1,99999,9",,,,,"MET076METAR MMCL 262245Z 00000KT 10SM BKN100 BKN230 34/18 A2992 RMK 8/037 ISOL CU=",
"76412099999","2022-06-26T23:46:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","230,1,N,0026,1","03048,1,C,N","016093,1,9,9","+0340,1","+0180,1","10128,1",,,,,,"07,1,+03048,1,03,1","07,1,+07010,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,03048,1,99,9,99,9",,,"10132,1,99999,9","7,1,019,1,+999,9",,,,"MET093METAR MMCL 262346Z 23005KT 10SM BKN100 BKN230 34/18 A2992 RMK SLP128 57019 921 8/037 ISOL CU=",
"76412099999","2022-06-27T00:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","99999","V020","100,1,N,0010,1","99999,9,9,N","016000,1,9,9","+0332,1","+0202,1","10149,1","24,0070,3,1",,,,,,,,,,,"120,M,+0338,1","120,N,+0258,1","99999,9,10124,1","7,1,001,1,+999,9",,,,"SYN09476412 32966 01001 10332 20202 30124 40149 57001 92350 333 10338 20258 30/// 50721 58040 70070=",
"76412099999","2022-06-27T00:43:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","340,1,N,0021,1","03048,1,C,N","016093,1,9,9","+0340,1","+0180,1","99999,9",,,,,,"07,1,+03048,1,03,1","07,1,+07010,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,03048,1,99,9,99,9",,,"10132,1,99999,9",,,,,"MET076METAR MMCL 270043Z 34004KT 10SM BKN100 BKN230 34/18 A2992 RMK 8/037 ISOL CU=",
"76412099999","2022-06-27T01:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","03048,1,9,N","016093,1,9,9","+0330,1","+0190,1","99999,9",,,,,,"02,1,+00914,1,06,1","07,1,+03048,1,03,1","07,1,+07010,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9",,,"10129,1,99999,9",,,,,"MET075METAR MMCL 270140Z 00000KT 10SM FEW030 BKN100 BKN230 33/19 A2991 RMK 8/537=",
"76412099999","2022-06-27T02:43:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","280,1,N,0031,1","03048,1,C,N","016093,1,9,9","+0300,1","+0230,1","10138,1",,,,,,"07,1,+03048,1,03,1","07,1,+07010,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,03048,1,99,9,99,9",,,"10142,1,99999,9","2,1,001,1,+999,9",,,,"MET093METAR MMCL 270243Z 28006KT 10SM BKN100 BKN230 30/23 A2995 RMK SLP138 52001 914 8/037 ISOL CU=",
"76412099999","2022-06-27T03:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","99999","V020","020,1,N,0010,1","02100,1,C,N","016000,1,9,9","+0299,1","+0242,1","10148,1",,,,,,"05,1,+02100,1,04,1",,,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,02100,1,99,9,99,9",,,"99999,9,10123,1","7,1,001,1,+022,1",,,,"SYN08876412 32866 50201 10299 20242 30123 40148 57001 85020 90255 333 0/050 30/// 58022 85457=",
"76412099999","2022-06-27T03:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","00914,1,C,N","016093,1,9,9","+0290,1","+0230,1","99999,9",,,,,,"07,1,+00914,1,06,1","07,1,+03048,1,03,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00914,1,99,9,99,9",,,"10152,1,99999,9",,,,,"MET079METAR MMCL 270340Z 00000KT 10SM BKN030 BKN100 29/23 A2998 RMK 8/460 CB DSTN NE=",
"76412099999","2022-06-27T04:41:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","00914,1,C,N","016093,1,9,9","+0280,1","+0230,1","99999,9",,,,,,"07,1,+00914,1,06,1","07,1,+03048,1,03,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00914,1,99,9,99,9",,,"10156,1,99999,9",,,,,"MET079METAR MMCL 270441Z 00000KT 10SM BKN030 BKN100 28/23 A2999 RMK 8/460 CB DSTN NE=",
"76412099999","2022-06-27T06:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","99999","V020","999,9,C,0000,5","02100,1,C,N","016000,1,9,9","+0271,1","+0255,1","10149,1",,,,,,"05,1,+02100,1,04,1",,,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,02100,1,99,9,99,9","240,M,+0336,1","240,N,+0254,1","99999,9,10124,1","2,1,001,1,+999,9",,,,"SYN10676412 32866 50000 10271 20255 30124 40149 52001 85020 90601 333 0/050 10336 20254 30/// 55052 58024 85457=",
"76412099999","2022-06-27T12:09:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","340,1,N,0021,1","03048,1,C,N","016093,1,9,9","+0260,1","+0230,1","10120,1",,,,,,"02,1,+00610,1,06,1","04,1,+03048,1,03,1","07,1,+07010,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10132,1,99999,9",,,,,"MET098METAR MMCL 271209Z RTD 34004KT 10SM FEW020 SCT100 BKN230 26/23 A2992 RMK SLP120 918 8/588 HZY RTS=",
"76412099999","2022-06-27T13:09:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","03048,1,C,N","016093,1,9,9","+0260,1","+0230,1","99999,9",,,,,,"02,1,+00610,1,06,1","04,1,+03048,1,03,1","07,1,+07010,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10135,1,99999,9",,,,,"MET079METAR MMCL 271309Z RTD 00000KT 10SM FEW020 SCT100 BKN230 26/23 A2993 RMK 8/588=",
"76412099999","2022-06-27T13:43:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","03048,1,C,N","016093,1,9,9","+0270,1","+0230,1","99999,9",,,,,,"07,1,+03048,1,03,1","07,1,+07010,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,03048,1,99,9,99,9",,,"10139,1,99999,9",,,,,"MET076METAR MMCL 271343Z 00000KT 10SM BKN100 BKN230 27/23 A2994 RMK 8/088 ISOL SC=",
"76412099999","2022-06-27T14:57:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","03048,1,C,N","016093,1,9,9","+0290,1","+0220,1","10138,1",,,,,,"07,1,+03048,1,03,1","07,1,+07010,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,03048,1,99,9,99,9",,,"10139,1,99999,9","2,1,018,1,+999,9",,,,"MET089METAR MMCL 271457Z RTD 00000KT 10SM BKN100 BKN230 29/22 A2994 RMK SLP138 52018 968 8/038=",
"76412099999","2022-06-27T15:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","99999","V020","120,1,N,0010,1","22000,1,9,N","016000,1,9,9","+0296,1","+0222,1","10140,1",,,,,,"04,1,+02100,1,04,1",,,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,02100,1,99,9,99,9",,,"99999,9,10115,1","7,1,001,1,+999,9",,,,"SYN08876412 32866 41201 10296 20222 30115 40140 57001 84020 91500 333 30/// 56050 59022 84457=",
"76412099999","2022-06-27T15:50:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","07620,1,C,N","016093,1,9,9","+0310,1","+0220,1","99999,9",,,,,,"02,1,+01219,1,06,1","02,1,+04572,1,03,1","04,1,+07620,1,00,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9",,,"10139,1,99999,9",,,,,"MET075METAR MMCL 271550Z 00000KT 10SM FEW040 FEW150 SCT250 31/22 A2994 RMK 8/532=",
"76412099999","2022-06-27T16:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","250,1,N,0041,1","04572,1,C,N","016093,1,9,9","+0330,1","+0220,1","99999,9",,,,,,"02,1,+00457,1,08,1","04,1,+04572,1,03,1","04,1,+07620,1,00,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"10139,1,99999,9",,,,,"MET079METAR MMCL 271640Z 25008KT 10SM FEW015 SCT150 SCT250 33/22 A2994 RMK 8/132 HZY=",
"76412099999","2022-06-27T17:50:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","04572,1,C,N","016093,1,9,9","+0340,1","+0210,1","10135,1",,,,,,"02,1,+00457,1,08,1","04,1,+04572,1,03,1","04,1,+07620,1,00,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9",,,"10139,1,99999,9","7,1,003,1,+999,9",,,,"MET092METAR MMCL 271750Z 00000KT 10SM FEW015 SCT150 SCT250 34/21 A2994 RMK SLP135 57003 974 8/132=",
"76412099999","2022-06-27T18:44:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","270,1,N,0051,1","07620,1,C,N","016093,1,9,9","+0360,1","+0210,1","99999,9",,,,,,"02,1,+00610,1,08,1","04,1,+07620,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10132,1,99999,9",,,,,"MET068METAR MMCL 271844Z 27010KT 10SM FEW020 SCT250 36/21 A2992 RMK 8/102=",
"76412099999","2022-06-27T19:56:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","320,1,N,0031,1","07620,1,C,N","016093,1,9,9","+0370,1","+0220,1","99999,9",,,,,,"02,1,+00914,1,08,1","04,1,+07620,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9",,,"10122,1,99999,9",,,,,"MET068METAR MMCL 271956Z 32006KT 10SM FEW030 SCT250 37/22 A2989 RMK 8/102=",
"76412099999","2022-06-27T20:55:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0041,1","07620,1,C,N","016093,1,9,9","+0370,1","+0230,1","10111,1",,,,,,"02,1,+00914,1,08,1","04,1,+07620,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9",,,"10115,1,99999,9","7,1,024,1,+999,9",,,,"MET089METAR MMCL 272055Z 29008KT 10SM FEW030 SCT250 37/23 A2987 RMK SLP111 57024 985 8/102 HZY=",
"76412099999","2022-06-27T21:44:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","250,1,N,0041,1","07620,1,C,N","016093,1,9,9","+0370,1","+0220,1","99999,9",,,,,,"02,1,+00914,1,08,1","04,1,+07620,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9",,,"10112,1,99999,9",,,,"0093,1","MET087METAR MMCL 272144Z 25008G18KT 10SM FEW030 SCT250 37/22 A2986 RMK 8/102 DSNT CB 1 2QUAD=",
"76412099999","2022-06-27T22:47:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0072,1","07620,1,C,N","016093,1,9,9","+0360,1","+0210,1","99999,9",,,,,,"07,1,+07620,1,02,1",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,07620,1,99,9,99,9",,,"10105,1,99999,9",,,,,"MET074METAR MMCL 272247Z 29014KT 10SM BKN250 36/21 A2984 RMK 8/008 CB N ISOL CU=",
"76412099999","2022-06-27T23:45:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","280,1,N,0057,1","01219,1,C,N","016093,1,9,9","+0340,1","+0200,1","10106,1",,,,,,"07,1,+01219,1,09,1","07,1,+03048,1,03,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9",,,"10112,1,99999,9","7,1,005,1,+999,9",,,,"MET087METAR MMCL 272345Z 28011KT 10SM BKN040CB BKN100 34/20 A2986 RMK SLP106 57005 972 8/360=",
"76412099999","2022-06-28T00:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","99999","V020","100,1,N,0010,1","22000,1,9,N","016000,1,9,9","+0342,1","+0211,1","10116,1","24,0000,9,1",,,,,"04,1,+02100,1,04,1",,,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,02100,1,99,9,99,9","120,M,+0378,1","120,N,+0251,1","99999,9,10091,1","7,1,008,1,+999,9",,,,"SYN11276412 32866 41001 10342 20211 30091 40116 57008 84020 90000 333 10378 20251 30/// 50701 56050 59033 70000 84457=",
"76412099999","2022-06-28T00:48:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","260,1,N,0051,1","03048,1,9,N","016093,1,9,9","+0320,1","+0220,1","99999,9",,,,,,"04,1,+01219,1,06,1","07,1,+03048,1,03,1","07,1,+07010,1,00,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9",,,"10122,1,99999,9",,,,,"MET086METAR MMCL 280048Z 26010KT 10SM SCT040 BKN100 BKN230 32/22 A2989 RMK 8/463 CB NE DSTN=",
"76412099999","2022-06-28T01:46:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","080,1,N,0093,1","00914,1,C,N","012875,1,9,9","+0280,1","+0220,1","99999,9",,,,,,"07,1,+00914,1,09,1","07,1,+03048,1,03,1","07,1,+07010,1,00,1",,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00914,1,99,9,99,9",,,"10146,1,99999,9",,,,,"MET082METAR MMCL 280146Z 08018KT 8SM BKN030CB BKN100 BKN230 28/22 A2996 RMK 8/963 RA NE=",
"76412099999","2022-06-28T02:20:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","040,1,N,0062,1","00610,1,C,N","012875,1,9,9","+0230,2","+0220,1","99999,9",,,,,,"07,1,+00610,1,09,1","07,1,+02438,1,03,1","07,1,+07010,1,00,1",,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9",,,"10146,1,99999,9",,"61,1",,,"MET097METAR MMCL 280220Z 04012KT 8SM -RA BKN020CB BKN080 BKN230 23/22 A2996 RMK 8/963 -RA B13 5 SM NNE=",
"76412099999","2022-06-28T02:20:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","99999","V020","040,1,N,0062,1","00610,1,C,N","012875,1,9,9","+0230,2","+0220,1","99999,9",,,,,,"07,1,+00610,1,09,1","07,1,+02438,1,03,1","07,1,+07010,1,00,1",,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9",,,"10146,1,99999,9",,"61,1",,,"MET097SPECI MMCL 280220Z 04012KT 8SM -RA BKN020CB BKN080 BKN230 23/22 A2996 RMK 8/963 -RA B13 5 SM NNE=",
"76412099999","2022-06-28T02:52:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","030,1,N,0026,1","00610,1,C,N","012875,1,9,9","+0240,1","+0210,1","10142,1",,,,,,"07,1,+00610,1,09,1","07,1,+02438,1,03,1","07,1,+07010,1,00,1",,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9",,,"10146,1,99999,9","2,1,036,1,+999,9",,,,"MET124METAR MMCL 280252Z 03005KT 8SM BKN020CB BKN080 BKN230 24/21 A2996 RMK SLP142 52036 904 8/963 -RA E 39 DROPS OCNL COND VRBLS=",
"76412099999","2022-06-28T03:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","99999","V020","120,1,N,0020,1","02100,1,C,N","016000,1,9,9","+0280,1","+0209,1","10137,1",,,,,,"07,1,+02100,1,04,1",,,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,02100,1,99,9,99,9",,,"99999,9,10112,1","2,1,021,1,+999,9",,,,"SYN08876412 32866 71202 10280 20209 30112 40137 52021 87020 90255 333 30/// 56050 59011 87457=",
"76412099999","2022-06-28T03:44:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","040,1,N,0051,1","00610,1,C,N","016093,1,9,9","+0250,1","+0210,1","99999,9",,,,,,"07,1,+00610,1,06,1","07,1,+02438,1,03,1","07,1,+07010,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9",,,"10152,1,99999,9",,,,,"MET086METAR MMCL 280344Z 04010KT 10SM BKN020 BKN080 BKN230 25/21 A2998 RMK 8/467 DROPS OCNL=",
"76412099999","2022-06-28T04:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","060,1,N,0031,1","00610,1,C,N","016093,1,9,9","+0250,1","+0220,1","99999,9",,,,,,"07,1,+00610,1,06,1","07,1,+02438,1,03,1","07,1,+07010,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9",,,"10159,1,99999,9",,,,,"MET086METAR MMCL 280440Z 06006KT 10SM BKN020 BKN080 BKN230 25/22 A3000 RMK 8/467 DROPS OCNL=",
"76412099999","2022-06-28T06:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","99999","V020","999,9,C,0000,5","02100,1,C,N","016000,1,9,9","+0256,1","+0214,1","10147,1",,,,,,"08,1,+02100,1,04,1",,,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,02100,1,99,9,99,9","240,M,+0378,1","240,N,+0251,1","99999,9,10122,1","2,1,010,1,+999,9",,,,"SYN10676412 32866 80000 10256 20214 30122 40147 52010 88020 90556 333 10378 20251 30/// 55098 56050 59002 88457=",
"76412099999","2022-06-28T12:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","016000,1,9,9","+0252,1","+0224,1","10131,1","24,0000,9,1",,,,,"04,1,+02100,1,04,1",,,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,02100,1,99,9,99,9","240,M,+0378,1","240,N,+0246,1","99999,9,10106,1","7,1,009,1,+999,9",,,,"SYN10676412 32866 41801 10252 20224 30106 40131 57009 84020 91148 333 10378 20246 30024 56050 59010 70000 84457=",
"76412099999","2022-06-28T12:07:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","03048,1,C,N","016093,1,9,9","+0240,1","+0230,1","10122,1",,,,,,"04,1,+00914,1,06,1","04,1,+03048,1,03,1","07,1,+07010,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00914,1,99,9,99,9",,,"10125,1,99999,9",,,,,"MET094METAR MMCL 281207Z RTD 00000KT 10SM SCT030 SCT100 BKN230 24/23 A2990 RMK SLP122 958 8/438 RTS=",
"76412099999","2022-06-28T12:44:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","02743,1,9,N","016093,1,9,9","+0240,1","+0230,1","99999,9",,,,,,"04,1,+00914,1,06,1","07,1,+02743,1,03,1","07,1,+07010,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00914,1,99,9,99,9",,,"10129,1,99999,9",,,,,"MET075METAR MMCL 281244Z 00000KT 10SM SCT030 BKN090 BKN230 24/23 A2991 RMK 8/438=",
"76412099999","2022-06-28T13:45:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","02743,1,9,N","016093,1,9,9","+0250,1","+0230,1","99999,9",,,,,,"04,1,+00914,1,06,1","07,1,+02743,1,03,1","07,1,+07010,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00914,1,99,9,99,9",,,"10135,1,99999,9",,,,,"MET075METAR MMCL 281345Z 00000KT 10SM SCT030 BKN090 BKN230 25/23 A2993 RMK 8/438=",
"76412099999","2022-06-28T14:52:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","02743,1,C,N","016093,1,9,9","+0280,1","+0220,1","10138,1",,,,,,"04,1,+00914,1,06,1","04,1,+02743,1,03,1","07,1,+07010,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00914,1,99,9,99,9",,,"10139,1,99999,9","2,1,016,1,+999,9",,,,"MET092METAR MMCL 281452Z 00000KT 10SM SCT030 SCT090 BKN230 28/22 A2994 RMK SLP138 52016 900 8/438=",
"76412099999","2022-06-28T15:41:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","02743,1,9,N","016093,1,9,9","+0290,1","+0220,1","99999,9",,,,,,"02,1,+00610,1,06,1","07,1,+02743,1,03,1","07,1,+07010,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9",,,"10139,1,99999,9",,,,,"MET075METAR MMCL 281541Z 00000KT 10SM FEW020 BKN090 BKN230 29/22 A2994 RMK 8/538=",
