"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AG1","AJ1","AY1","AY2","GA1","GD1","GD2","GD3","GD4","GF1","GJ1","IA1","IA2","KA1","KA2","MA1","MD1","MW1","MW2","OC1","REM","EQD"
"76412099999","2003-01-30T16:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","999,9,C,0000,1","08400,1,9,N","024140,1,N,1","+0240,1","+0170,1","99999,9",,,,,,,,"4,99,1,+08400,9,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10139,1,99999,9",,"00,1",,,"MET066MMCL 301640Z 00000KT 15SM OVC280 24/17 A2994 RMK 00890 BINOVC HZY;","Q01+000000PRSWM2"
"76412099999","2003-01-30T17:45:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","MMCL ","V020","999,9,C,0000,1","08400,1,9,N","019312,1,N,1","+0260,1","+0150,1","10100,1",,,,,,,,"4,99,1,+08400,9,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10135,1,99999,9",,"00,1",,,"MET077MMCL 301745Z 00000KT 12SM OVC280 26/15 A2993 RMK 00890 SLP100 928 HZY BINOVC;","Q01+000000PRSWM2"
"76412099999","2003-01-30T18:45:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","MMCL ","V020","220,1,N,0026,1","08400,1,9,N","019312,1,N,1","+0280,1","+0190,1","99999,9",,,,,,,,"4,99,1,+08400,9,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10129,1,99999,9",,"00,1",,,"MET066MMCL 301845Z 22005KT 12SM OVC280 28/19 A2991 RMK 00890 HZY BINOVC;","Q01+000000PRSWM2"
"76412099999","2003-01-30T19:41:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","190,1,N,0036,1","08400,1,9,N","016093,1,N,1","+0290,1","+0170,1","99999,9",,,,,,,,"4,99,1,+08400,9,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10122,1,99999,9",,"00,1",,,"MET066MMCL 301941Z 19007KT 10SM OVC280 29/17 A2989 RMK 00890 HZY BINOVC;","Q01+000000PRSWM2"
"76412099999","2003-01-30T20:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","220,1,N,0031,1","08400,1,9,N","016093,1,N,1","+0290,1","+0170,1","99999,9",,,,,,,,"4,99,1,+08400,9,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10112,1,99999,9",,"00,1",,,"MET072METAR MMCL 302040Z 22006KT 10SM OVC280 29/17 A2986 RMK 00790 PRESFR HZY;","Q01+000000PRSWM2"
"76412099999","2003-01-30T21:45:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","MMCL ","V020","180,1,N,0026,1","08400,1,9,N","016093,1,N,1","+0290,1","+0170,1","99999,9",,,,,,,,"4,99,1,+08400,9,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10105,1,99999,9",,"00,1",,,"MET059MMCL 302145Z 18005KT 10SM OVC280 29/17 A2984 RMK 00790 HZY;","Q01+000000PRSWM2"
"76412099999","2003-01-30T22:46:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","MMCL ","V020","260,1,N,0041,1","08400,1,9,N","016093,1,N,1","+0300,1","+0170,1","99999,9",,,,,,,,"4,99,1,+08400,9,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10115,1,99999,9",,"00,1",,,"MET059MMCL 302246Z 26008KT 10SM OVC280 30/17 A2987 RMK 00790 HZY;","Q01+000000PRSWM2"
"76412099999","2003-01-30T23:45:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","MMCL ","V020","280,1,N,0026,1","08400,1,9,N","016093,1,N,1","+0280,1","+0180,1","10064,1",,,,,,,,"4,99,1,+08400,9,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10108,1,99999,9",,"00,1",,,"MET070MMCL 302345Z 28005KT 10SM OVC280 28/18 A2985 RMK 00790 SLP064 987 HZY;","Q01+000000PRSWM2"
"76412099999","2003-01-31T00:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","280,1,N,0026,1","06600,1,9,N","016093,1,N,1","+0260,1","+0170,1","99999,9",,,,,,,,"4,99,1,+06600,9,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10108,1,99999,9",,"00,1",,,"MET055MMCL 310040Z 28005KT 10SM OVC220 26/17 A2985 RMK 00790;","Q01+000000PRSWM2"
"76412099999","2003-01-31T01:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","999,9,C,0000,1","06600,1,9,N","016093,1,N,1","+0240,1","+0180,1","99999,9",,,,,,,,"4,99,1,+06600,9,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10112,1,99999,9",,"00,1",,,"MET055MMCL 310140Z 00000KT 10SM OVC220 24/18 A2986 RMK 00790;","Q01+000000PRSWM2"
"76412099999","2003-01-31T02:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","999,9,C,0000,1","06600,1,9,N","016093,1,N,1","+0230,1","+0190,1","99999,9",,,,,,,,"3,99,1,+06600,9,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10115,1,99999,9",,"00,1",,,"MET055MMCL 310240Z 00000KT 10SM BKN220 23/19 A2987 RMK 00890;","Q01+000000PRSWM2"
"76412099999","2003-01-31T03:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","MMCL ","V020","270,1,N,0010,1","06000,1,9,N","010000,1,N,1","+0233,1","+0168,1","10134,1","06,0000,9,1",,,,,,"05,1,+06000,9,00,9",,,,,"05,99,1,00,1,00,1,99999,9,00,1,06,1",,"01,9",,,,"99999,9,10090,1","2,1,003,1,-024,1",,,,"SYN100AAXX  31030 76412 32960 52701 10233 20168 30090 40134 52003 80006 90236 333 30/// 56005 59024 85070;","Q01  00002PRCP06"
"76412099999","2003-01-31T03:43:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","999,9,C,0000,1","22000,1,9,N","016093,1,N,1","+0210,1","+0180,1","99999,9",,,,,,,,"2,99,1,+06600,9,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10119,1,99999,9",,"00,1",,,"MET055MMCL 310343Z 00000KT 10SM SCT220 21/18 A2988 RMK 00890;","Q01+000000PRSWM2"
"76412099999","2003-01-31T04:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","999,9,C,0000,1","22000,1,9,N","016093,1,N,1","+0210,1","+0180,1","99999,9",,,,,,,,"2,99,1,+06600,9,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10122,1,99999,9",,"00,1",,,"MET055MMCL 310440Z 00000KT 10SM SCT220 21/18 A2989 RMK 00490;","Q01+000000PRSWM2"
"76412099999","2003-01-31T06:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","MMCL ","V020","250,1,N,0010,1","22000,1,9,N","010000,1,N,1","+0193,1","+0157,1","10145,1","06,0000,9,1",,,,,,,,,,,"04,99,1,00,1,00,1,99999,9,00,1,04,1","0372,9","01,9",,"240,M,+0305,1","240,N,+0136,1","99999,9,10100,1","2,1,011,1,-024,1",,,,"SYN118AAXX  31060 76412 32960 42501 10193 20157 30100 40145 52011 80004 90535 333 10305 20136 30/// 55062 56007 59024 84070;","Q01  00002PRCP06"
"76412099999","2003-01-31T07:50:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","MMCL ","V020","999,9,C,0000,1","06000,1,9,N","016093,1,N,1","+9999,9","+9999,9","99999,9",,,,,,,,"3,99,1,+06000,9,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10091,1,99999,9",,"00,1",,,"MET049MMCL 310750Z 00000KT 10SM BKN200 /// A2980 00290;","Q01+000000PRSWM2"
"76412099999","2003-01-31T09:05:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","999,9,C,0000,1","06000,1,9,N","016093,1,N,1","+9999,9","+9999,9","99999,9",,,,,,,,"3,99,1,+06000,9,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10122,1,99999,9",,"00,1",,,"MET053MMCL 310905Z RTD 00000KT 10SM BKN200 /// A2989 00290;","Q01+000000PRSWM2"
"76412099999","2003-01-31T13:43:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","999,9,C,0000,1","01500,1,9,N","016093,1,N,1","+0200,1","+0180,1","99999,9",,,,,,,,"3,99,1,+01500,9,9","4,99,1,+06600,9,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10132,1,99999,9",,"00,1",,,"MET071MMCL 311343Z 00000KT 10SM BKN050 OVC220 20/18 A2992 RMK 50899 CLDS LWR;","Q01+000007APCTENQ02+008997APC3  Q03+000000PRSWM2"
"76412099999","2003-01-31T14:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","999,9,C,0000,1","03600,1,9,N","016093,1,N,1","+0200,1","+0170,1","99999,9",,,,,,,,"2,99,1,+01500,9,9","3,99,1,+03600,9,9","4,99,1,+06600,9,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10135,1,99999,9",,"00,1",,,"MET078MMCL 311440Z 00000KT 10SM SCT050 BKN120 OVC220 20/17 A2993 RMK 56799 CLDS LWR;","Q01+000067APCTENQ02+007997APC3  Q03+000000PRSWM2"
"76412099999","2003-01-31T15:41:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","999,9,C,0000,1","03600,1,9,N","012874,1,N,1","+0220,1","+0180,1","99999,9","03,1726,9,2",,,,,,,"2,99,1,+01500,9,9","3,99,1,+03600,9,9","4,99,1,+06600,9,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10142,1,99999,9",,"00,1",,,"MET072MMCL 311541Z 00000KT 8SM SCT050 BKN120 OVC220 22/18 A2995 RMK 66799 HZY;","Q01+000000PRSWM2"
"76412099999","2003-01-31T16:44:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","999,9,C,0000,1","03600,1,9,N","012874,1,N,1","+0230,1","+0170,1","99999,9",,,,,,,,"3,99,1,+03600,9,9","4,99,1,+06600,9,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10156,1,99999,9",,"00,1",,,"MET067METAR MMCL 311644Z 00000KT 8SM BKN120 OVC220 23/17 A2999 RMK 06790;","Q01+000000PRSWM2"
"76412099999","2003-01-31T17:50:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","MMCL ","V020","999,9,C,0000,1","06600,1,9,N","012874,1,N,1","+0270,1","+0200,1","10100,1",,,,,,,,"3,99,1,+06600,9,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10152,1,99999,9",,"00,1",,,"MET077MMCL 311750Z 00000KT 8SM BKN220 27/20 A2998 RMK 00790 SLP100 900 HZY ISOL AC;","Q01+000000PRSWM2"
"76412099999","2003-01-31T18:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","999,9,C,0000,1","06600,1,9,N","012874,1,N,1","+0280,1","+0190,1","99999,9",,,,,,,,"3,99,1,+06600,9,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10149,1,99999,9",,"00,1",,,"MET066MMCL 311840Z 00000KT 8SM BKN220 28/19 A2997 RMK 00890 HZY ISOL AC;","Q01+000000PRSWM2"
"76412099999","2003-01-31T19:45:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","MMCL ","V020","020,1,N,0026,1","06600,1,9,N","011265,1,N,1","+0280,1","+0190,1","99999,9",,,,,,,,"2,99,1,+04200,9,9","4,99,1,+06600,9,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10142,1,99999,9",,"00,1",,,"MET065MMCL 311945Z 02005KT 7SM SCT140 OVC220 28/19 A2995 RMK 07790 HZY;","Q01+000000PRSWM2"
"76412099999","2003-01-31T20:50:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","MMCL ","V020","160,1,N,0041,1","06600,1,9,N","012874,1,N,1","+0300,1","+0190,1","99999,9",,,,,,,,"2,99,1,+04200,9,9","3,99,1,+06600,9,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10129,1,99999,9",,"00,1",,,"MET065MMCL 312050Z 16008KT 8SM SCT140 BKN220 30/19 A2991 RMK 07890 HZY;","Q01+000000PRSWM2"
"76412099999","2003-01-31T21:43:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","190,1,N,0021,1","03600,1,C,N","012874,1,N,1","+0310,1","+0190,1","99999,9",,,,,,,,"2,99,1,+01800,9,9","2,99,1,+03600,9,9","3,99,1,+06600,9,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10122,1,99999,9",,"00,1",,,"MET081METAR MMCL 312143Z 19004KT 8SM FEW060 SCT120 BKN220 31/19 A2989 RMK 47899 PRESFR;","Q01+000000PRSWM2"
"76412099999","2003-01-31T22:43:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","180,1,N,0041,1","03000,1,C,N","016093,1,N,1","+0300,1","+0190,1","99999,9",,,,,,,,"2,99,1,+01500,9,9","2,99,1,+03000,9,9","4,99,1,+06600,9,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10125,1,99999,9",,"00,1",,,"MET069MMCL 312243Z 18008KT 10SM FEW050 SCT100 OVC220 30/19 A2990 RMK 47899;","Q01+000000PRSWM2"
"76412099999","2003-01-31T23:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","MMCL ","V020","190,1,N,0031,1","06600,1,9,N","016093,1,N,1","+0290,1","+0170,1","10097,1",,,,,,,,"2,99,1,+02700,9,9","4,99,1,+06600,9,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10125,1,99999,9",,"00,1",,,"MET073MMCL 312340Z 19006KT 10SM SCT090 OVC220 29/17 A2990 RMK 07890 SLP097 934;","Q01+000000PRSWM2"
"76412099999","2003-02-01T00:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","200,1,N,0015,1","03000,1,C,N","016093,1,N,1","+0270,1","+0170,1","99999,9",,,,,,,,"2,99,1,+02100,9,9","2,99,1,+03000,9,9","3,99,1,+06600,9,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10132,1,99999,9",,"00,1",,,"MET073MMCL 010040Z 20003KT 10SM FEW070 SCT100 BKN220 27/17 A2992 RMK 05890 HZY;","Q01+000000PRSWM2"
"76412099999","2003-02-01T01:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","999,9,C,0000,1","06600,1,9,N","016093,1,N,1","+0250,1","+0180,1","99999,9",,,,,,,,"2,99,1,+03000,9,9","3,99,1,+06600,9,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10142,1,99999,9",,"00,1",,,"MET069MMCL 010140Z 00000KT 10SM SCT100 BKN220 25/18 A2995 RMK 05890 PRESIR;","Q01+000000PRSWM2"
"76412099999","2003-02-01T02:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","999,9,C,0000,1","06600,1,9,N","016093,1,N,1","+0240,1","+0180,1","99999,9",,,,,,,,"2,99,1,+03000,9,9","3,99,1,+06600,9,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10152,1,99999,9",,"00,1",,,"MET062MMCL 010240Z 00000KT 10SM SCT100 BKN220 24/18 A2998 RMK 05890;","Q01+000000PRSWM2"
"76412099999","2003-02-01T03:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","MMCL ","V020","180,1,N,0020,1","02100,1,9,N","010000,1,N,1","+0235,1","+0206,1","10163,1","06,0000,9,1",,,,,,"07,1,+02100,9,03,9",,,,,"07,99,1,07,1,00,1,01750,1,05,1,00,1",,"01,9",,,,"99999,9,10119,1","2,1,018,1,+029,1",,,,"SYN100AAXX  01030 76412 32760 71802 10235 20206 30119 40163 52018 87050 90245 333 30/// 56050 58029 87357;","Q01  00002PRCP06"
"76412099999","2003-02-01T03:48:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","999,9,C,0000,1","22000,1,9,N","012874,1,N,1","+9999,9","+9999,9","99999,9",,,,,,,,"2,99,1,+00450,9,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,"00,1",,,"MET075MMCL 010348Z 00000KT 8SM SCT015 BNT090 OVC220 23/20 A3001 RMK 57793 PRESIR;","Q01+000077APCTENQ02+007937APC3  Q03+000000PRSWM2"
"76412099999","2003-02-01T04:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","999,9,C,0000,1","22000,1,9,N","012874,1,N,1","+0230,1","+0200,1","99999,9",,,,,,,,"2,99,1,+03000,9,9","2,99,1,+06600,9,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10163,1,99999,9",,"00,1",,,"MET069MMCL 010440Z 00000KT 8SM SCT100 SCT220 23/20 A3001 RMK 05490 ISOL SC;","Q01+000000PRSWM2"
"76412099999","2003-02-01T13:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","999,9,C,0000,1","06600,1,9,N","012874,1,N,1","+0210,1","+0170,1","99999,9",,,,,,,,"2,99,1,+03000,9,9","4,99,1,+06600,9,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10149,1,99999,9",,"00,1",,,"MET065MMCL 011340Z 00000KT 8SM SCT100 OVC220 21/17 A2997 RMK 03790 HZY;","Q01+000000PRSWM2"
"76412099999","2003-02-01T14:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","999,9,C,0000,1","06600,1,9,N","012874,1,N,1","+0210,1","+0170,1","99999,9",,,,,,,,"2,99,1,+03000,9,9","4,99,1,+06600,9,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10149,1,99999,9",,"00,1",,,"MET061MMCL 011440Z 00000KT 8SM SCT100 OVC220 21/17 A2997 RMK 03790;","Q01+000000PRSWM2"
"76412099999","2003-02-01T15:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","999,9,C,0000,1","06600,1,9,N","012874,1,N,1","+0220,1","+0180,1","99999,9",,,,,,,,"2,99,1,+03000,9,9","4,99,1,+06600,9,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10156,1,99999,9",,"00,1",,,"MET065MMCL 011540Z 00000KT 8SM SCT100 OVC220 22/18 A2999 RMK 03890 HZY;","Q01+000000PRSWM2"
"76412099999","2003-02-01T16:44:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","350,1,N,0031,1","06600,1,9,N","012874,1,N,1","+0250,1","+0190,1","99999,9",,,,,,,,"2,99,1,+03000,9,9","4,99,1,+06600,9,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10152,1,99999,9",,"00,1",,,"MET065MMCL 011644Z 35006KT 8SM SCT100 OVC220 25/19 A2998 RMK 03890 HZY;","Q01+000000PRSWM2"
"76412099999","2003-02-01T17:48:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","MMCL ","V020","350,1,N,0026,1","06600,1,9,N","012874,1,N,1","+0270,1","+0180,1","10104,1",,,,,,,,"2,99,1,+03000,9,9","4,99,1,+06600,9,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10149,1,99999,9",,"00,1",,,"MET083MMCL 011748Z 35005KT 8SM SCT100 OVC220 27/18 A2997 RMK 03890 SLP104 904 HZY BINOVC;","Q01+000000PRSWM2"
"76412099999","2003-02-01T18:41:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","999,9,C,0000,1","06600,1,9,N","012874,1,N,1","+0300,1","+0190,1","99999,9",,,,,,,,"2,99,1,+03000,9,9","3,99,1,+06600,9,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10139,1,99999,9",,"00,1",,,"MET065MMCL 011841Z 00000KT 8SM SCT100 BKN220 30/19 A2994 RMK 03890 HZY;","Q01+000000PRSWM2"
"76412099999","2003-02-01T19:45:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","MMCL ","V020","200,1,N,0036,1","06600,1,9,N","024140,1,N,1","+0300,1","+0190,1","99999,9",,,,,,,,"2,99,1,+03000,9,9","3,99,1,+06600,9,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10129,1,99999,9",,"00,1",,,"MET066MMCL 011945Z 20007KT 15SM SCT100 BKN220 30/19 A2991 RMK 03890 HZY;","Q01+000000PRSWM2"
"76412099999","2003-02-01T20:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","200,1,N,0041,1","06600,1,9,N","024140,1,N,1","+0330,1","+0210,1","99999,9",,,,,,,,"3,99,1,+06600,9,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10115,1,99999,9",,"00,1",,,"MET063MMCL 012040Z 20008KT 15SM BKN220 33/21 A2987 RMK 00890 ISOL AC;","Q01+000000PRSWM2"
"76412099999","2003-02-01T21:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","MMCL ","V020","220,1,N,0020,1","01800,1,9,N","016000,1,N,1","+0324,1","+0188,1","10143,1","06,0000,9,1",,,,"4,1,03,1","4,1,03,1","05,1,+01800,9,03,9",,,,,"05,99,1,05,1,00,1,01750,1,05,1,00,1",,"01,9",,,,"99999,9,10100,1","7,1,020,1,+001,1","05,1",,,"SYN106AAXX  01210 76412 31766 52202 10324 20188 30100 40143 57020 70544 85050 92045 333 30/// 56050 58001 85356;","Q01  00002PRCP06"
"76412099999","2003-02-01T21:51:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","MMCL ","V020","230,1,N,0103,1","07500,1,9,N","024140,1,N,1","+0350,1","+0190,1","99999,9",,,,,,,,"2,99,1,+04200,9,9","4,99,1,+07500,9,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10115,1,99999,9",,"00,1",,,"MET062MMCL 012151Z 23020KT 15SM SCT140 OVC250 35/19 A2987 RMK 07790;","Q01+000000PRSWM2"
"76412099999","2003-02-01T22:50:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-15","MMCL ","V020","250,1,N,0051,1","07500,1,9,N","024140,1,N,1","+0330,1","+0190,1","99999,9",,,,,,,,"2,99,1,+04200,9,9","4,99,1,+07500,9,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10112,1,99999,9",,"00,1",,,"MET062MMCL 012250Z 25010KT 15SM SCT140 OVC250 33/19 A2986 RMK 07790;","Q01+000000PRSWM2"
"76412099999","2003-02-01T23:42:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","999,9,C,0000,1","07500,1,9,N","024140,1,N,1","+0330,1","+0190,1","99999,9",,,,,,,,"2,99,1,+04200,9,9","4,99,1,+07500,9,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10112,1,99999,9",,"00,1",,,"MET073MMCL 012342Z 00000KT 15SM SCT140 OVC250 33/19 A2986 RMK 07790 SLP028 993;","Q01+100283APOSLPQ02+000000PRSWM2"
"76412099999","2003-02-02T00:00:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-12","MMCL ","V020","220,1,N,0020,1","01500,1,9,N","016000,1,N,1","+0280,1","+0217,1","10132,1","06,0000,9,1","24,0000,9,1",,,"4,1,06,1","4,1,06,1",,,,,,"05,99,1,05,1,00,1,01750,1,05,1,00,1",,"01,9",,"120,M,+0330,1","180,N,+0180,1","99999,9,10088,1","7,1,012,1,-013,1","05,1",,,"SYN130AAXX  02000 76412 31766 52202 10280 20217 30088 40132 57012 70544 85050 92345 333 10330 20180 30/// 50380 56050 59013 70000 85356;","Q01  00002PRCP06"
"76412099999","2003-02-02T00:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","999,9,C,0000,1","07200,1,9,N","016093,1,N,1","+0260,1","+0190,1","99999,9",,,,,,,,"4,99,1,+07200,9,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10112,1,99999,9",,"00,1",,,"MET061METAR MMCL 020040Z 00000KT 10SM OVC240 26/19 A2986 RMK 00790;","Q01+000000PRSWM2"
"76412099999","2003-02-02T01:41:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","999,9,C,0000,1","07200,1,9,N","016093,1,N,1","+0240,1","+0200,1","99999,9",,,,,,,,"4,99,1,+07200,9,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10115,1,99999,9",,"00,1",,,"MET063MMCL 020141Z 00000KT 10SM OVC240 24/20 A2987 RMK 00790 ISOL AC;","Q01+000000PRSWM2"
"76412099999","2003-02-02T02:40:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","150,1,N,0036,1","07200,1,9,N","016093,1,N,1","+0230,1","+0190,1","99999,9",,,,,,,,"4,99,1,+07200,9,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10129,1,99999,9",,"00,1",,,"MET051MMCL 020240Z 15007KT 10SM OVC240 23/19 A2991 00790;","Q01+000000PRSWM2"
"76412099999","2003-02-02T03:43:00","4","24.764547","-107.474717","32.91","CULIACAN INTERNATIONAL, MX","FM-16","MMCL ","V020","999,9,C,0000,1","07200,1,9,N","016093,1,N,1","+0220,1","+0190,1","99999,9",,,,,,,,"4,99,1,+07200,9,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"10129,1,99999,9",,"00,1",,,"MET051MMCL 020343Z 00000KT 10SM OVC240 22/19 A2991 00790;","Q01+000000PRSWM2"
