"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","REM","EQD"
"76361599999","2020-07-23T17:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","120,1,N,0036,1","99999,9,9,N","016093,1,9,9","+0320,1","+0200,1","10122,1",,"04,1,+00366,1,06,1",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10122,1,99999,9",,,"MET072METAR MMLM 231742Z 12007KT 10SM SCT012 32/20 A2989 RMK SLP122 8/400 HZY=",
"76361599999","2020-07-23T18:50:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","190,1,N,0041,1","99999,9,9,N","016093,1,9,9","+0330,1","+0210,1","99999,9",,"04,1,+00457,1,08,1",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10115,1,99999,9",,,"MET065METAR MMLM 231850Z 19008KT 10SM SCT015 33/21 A2987 RMK 8/100 HZY=",
"76361599999","2020-07-23T19:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","210,1,N,0072,1","99999,9,9,N","016093,1,9,9","+0320,1","+0210,1","99999,9",,"04,1,+00610,1,06,1",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10112,1,99999,9",,,"MET077METAR MMLM 231941Z 21014KT 10SM SCT020 32/21 A2986 RMK 8/500 HZY DSNT TCU NE=",
"76361599999","2020-07-23T20:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","190,1,N,0067,1","99999,9,9,N","016093,1,9,9","+0320,1","+0210,1","10105,1",,"04,1,+00610,1,08,1",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10105,1,99999,9",,,"MET086METAR MMLM 232041Z 19013KT 10SM SCT020TCU 32/21 A2984 RMK SLP105 8/200 HZY DSNT CB NE=",
"76361599999","2020-07-23T21:45:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","190,1,N,0062,1","06706,1,C,N","016093,1,9,9","+0320,1","+0210,1","99999,9",,"04,1,+00610,1,08,1","04,1,+06706,1,00,1",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10098,1,99999,9",,,"MET075METAR MMLM 232145Z 19012KT 10SM SCT020TCU SCT220 32/21 A2982 RMK 8/202 HZY=",
"76361599999","2020-07-23T22:47:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","180,1,N,0067,1","06706,1,C,N","016093,1,9,9","+0320,1","+0200,1","99999,9",,"04,1,+00610,1,08,1","04,1,+06706,1,00,1",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10091,1,99999,9",,,"MET075METAR MMLM 232247Z 18013KT 10SM SCT020TCU SCT220 32/20 A2980 RMK 8/202 HZY=",
"76361599999","2020-07-23T23:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","180,1,N,0072,1","99999,9,9,N","016093,1,9,9","+0310,1","+0200,1","10088,1",,"04,1,+06096,1,00,1",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,06096,1,99,9,99,9","10088,1,99999,9",,,"MET077METAR MMLM 232343Z 18014KT 10SM SCT200 31/20 A2979 RMK SLP088 8/002 TCU N NE=",
"76361599999","2020-07-24T00:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","190,1,N,0057,1","99999,9,9,N","016093,1,9,9","+0310,1","+0200,1","99999,9",,"04,1,+06706,1,00,1",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,06706,1,99,9,99,9","10088,1,99999,9",,,"MET072METAR MMLM 240040Z 19011KT 10SM SCT220 31/20 A2979 RMK 8/002 DSNT CB NE=",
"76361599999","2020-07-24T13:03:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","150,1,N,0062,1","99999,9,9,N","016093,1,9,9","+0280,1","+0210,1","99999,9",,"02,1,+00457,1,06,1",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10112,1,99999,9",,,"MET073METAR MMLM 241303Z RTD 15012KT 10SM FEW015 28/21 A2986 RMK 8/400 HZY RTS=",
"76361599999","2020-07-24T14:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","140,1,N,0057,1","00457,1,C,N","016093,1,9,9","+0290,1","+0210,1","10119,1",,"07,1,+00457,1,06,1",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10118,1,99999,9",,,"MET072METAR MMLM 241440Z 14011KT 10SM BKN015 29/21 A2988 RMK SLP119 8/400 HZY=",
"76361599999","2020-07-24T15:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","130,1,N,0036,1","00457,1,C,N","016093,1,9,9","+0300,1","+0210,1","99999,9",,"07,1,+00457,1,06,1",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10118,1,99999,9",,,"MET065METAR MMLM 241540Z 13007KT 10SM BKN015 30/21 A2988 RMK 8/400 HZY=",
"76361599999","2020-07-24T16:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","200,1,N,0057,1","00457,1,C,N","016093,1,9,9","+0310,1","+0210,1","99999,9",,"07,1,+00457,1,06,1",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10122,1,99999,9",,,"MET065METAR MMLM 241642Z 20011KT 10SM BKN015 31/21 A2989 RMK 8/400 HZY=",
"76361599999","2020-07-24T17:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","210,1,N,0062,1","00457,1,C,N","016093,1,9,9","+0310,1","+0210,1","10122,1",,"07,1,+00457,1,08,1",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10122,1,99999,9",,,"MET072METAR MMLM 241740Z 21012KT 10SM BKN015 31/21 A2989 RMK SLP122 8/100 HZY=",
"76361599999","2020-07-24T18:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","190,1,N,0072,1","00457,1,C,N","016093,1,9,9","+0320,1","+0220,1","99999,9",,"07,1,+00457,1,08,1",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10118,1,99999,9",,,"MET065METAR MMLM 241840Z 19014KT 10SM BKN015 32/22 A2988 RMK 8/100 HZY=",
"76361599999","2020-07-24T19:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","190,1,N,0088,1","99999,9,9,N","016093,1,9,9","+0320,1","+0210,1","99999,9",,"04,1,+00457,1,08,1",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10115,1,99999,9",,,"MET071METAR MMLM 241940Z 19017KT 10SM SCT015 32/21 A2987 RMK 8/100 HZY CB NE=",
"76361599999","2020-07-24T20:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","190,1,N,0098,1","22000,1,9,N","016093,1,9,9","+0320,1","+0210,1","10112,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10112,1,99999,9",,,"MET080METAR MMLM 242040Z 19019KT 10SM SKC 32/21 A2986 RMK SLP112 HZY CB FRMG 1-2 QUAD=",
"76361599999","2020-07-24T21:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","190,1,N,0098,1","99999,9,9,N","016093,1,9,9","+0310,1","+0210,1","99999,9",,"02,1,+06706,1,00,1",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,06706,1,99,9,99,9","10105,1,99999,9",,,"MET082METAR MMLM 242140Z 19019KT 10SM FEW220 31/21 A2984 RMK 8/003 HZY DSNT CB 1-2 QUAD=",
"76361599999","2020-07-24T22:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","200,1,N,0088,1","99999,9,9,N","016093,1,9,9","+0320,1","+0210,1","99999,9",,"02,1,+06706,1,00,1",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,06706,1,99,9,99,9","10098,1,99999,9",,,"MET083METAR MMLM 242240Z 20017KT 10SM FEW220 32/21 A2982 RMK 8/003 HZY DSNT CB -1-2 QUAD=",
"76361599999","2020-07-24T23:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","180,1,N,0088,1","99999,9,9,N","016093,1,9,9","+0310,1","+0210,1","10095,1",,"04,1,+06706,1,00,1",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,06706,1,99,9,99,9","10095,1,99999,9",,,"MET083METAR MMLM 242340Z 18017KT 10SM SCT220 31/21 A2981 RMK SLP095 8/003 HZY DSNT CB NE=",
"76361599999","2020-07-25T00:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","190,1,N,0077,1","99999,9,9,N","016093,1,9,9","+0310,1","+0190,1","99999,9",,"04,1,+06706,1,02,1",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,06706,1,99,9,99,9","10098,1,99999,9",,,"MET075METAR MMLM 250041Z 19015KT 10SM SCT220 31/19 A2982 RMK 8/008 HZY DSNT CB E=",
"76361599999","2020-07-25T13:08:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","070,1,N,0021,1","06706,1,C,N","012875,1,9,9","+0260,1","+0200,1","99999,9",,"02,1,+00457,1,06,1","04,1,+06706,1,00,1",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10105,1,99999,9",,,"MET079METAR MMLM 251308Z RTD 07004KT 8SM FEW015 SCT220 26/20 A2984 RMK 8/504 HZY RTS=",
"76361599999","2020-07-25T14:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0290,1","+0220,1","10112,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10112,1,99999,9",,,"MET071METAR MMLM 251441Z 00000KT 10SM SKC 29/22 A2986 RMK SLP112 HZY ISOL SC=",
"76361599999","2020-07-25T15:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","150,1,N,0026,1","22000,1,9,N","016093,1,9,9","+0300,1","+0220,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10112,1,99999,9",,,"MET056METAR MMLM 251543Z 15005KT 10SM SKC 30/22 A2986 RMK HZY=",
"76361599999","2020-07-25T16:47:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","170,1,N,0031,1","22000,1,9,N","016093,1,9,9","+0320,1","+0210,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10115,1,99999,9",,,"MET064METAR MMLM 251647Z 17006KT 10SM SKC 32/21 A2987 RMK HZY ISOL CU=",
"76361599999","2020-07-25T17:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","230,1,N,0036,1","99999,9,9,N","016093,1,9,9","+0330,1","+0210,1","10112,1",,"04,1,+00457,1,08,1",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10112,1,99999,9",,,"MET072METAR MMLM 251740Z 23007KT 10SM SCT015 33/21 A2986 RMK SLP112 8/100 HZY=",
"76361599999","2020-07-25T18:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","200,1,N,0046,1","99999,9,9,N","016093,1,9,9","+0320,1","+0200,1","99999,9",,"04,1,+00457,1,08,1",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10108,1,99999,9",,,"MET065METAR MMLM 251841Z 20009KT 10SM SCT015 32/20 A2985 RMK 8/200 HZY=",
"76361599999","2020-07-25T19:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","190,1,N,0088,1","99999,9,9,N","016093,1,9,9","+0340,1","+0210,1","99999,9",,"02,1,+00457,1,08,1",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10102,1,99999,9",,,"MET065METAR MMLM 251943Z 19017KT 10SM FEW015 34/21 A2983 RMK 8/200 HZY=",
"76361599999","2020-07-25T20:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","210,1,N,0082,1","22000,1,9,N","016093,1,9,9","+0330,1","+0210,1","10099,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10098,1,99999,9",,,"MET077METAR MMLM 252040Z 21016KT 10SM SKC 33/21 A2982 RMK SLP099 HZY DSNT TCU N NE=",
"76361599999","2020-07-25T21:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","200,1,N,0088,1","22000,1,9,N","016093,1,9,9","+0320,1","+0220,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10088,1,99999,9",,,"MET070METAR MMLM 252141Z 20017KT 10SM SKC 32/22 A2979 RMK HZY DSNT TCU N NE=",
"76361599999","2020-07-25T22:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","220,1,N,0088,1","22000,1,9,N","016093,1,9,9","+0320,1","+0220,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10081,1,99999,9",,,"MET067METAR MMLM 252240Z 22017KT 10SM SKC 32/22 A2977 RMK HZY DSNT TCU N=",
"76361599999","2020-07-25T23:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","220,1,N,0077,1","22000,1,9,N","016093,1,9,9","+0310,1","+0220,1","10082,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10081,1,99999,9",,,"MET081METAR MMLM 252342Z 22015KT 10SM SKC 31/22 A2977 RMK SLP082 HZY DSNT CBS 1ST QAUD=",
"76361599999","2020-07-26T00:48:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","230,1,N,0072,1","22000,1,9,N","016093,1,9,9","+0300,1","+0220,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10081,1,99999,9",,,"MET066METAR MMLM 260048Z 23014KT 10SM SKC 30/22 A2977 RMK HZY DSNT CB N=",
"76361599999","2020-07-26T13:07:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","02134,1,C,N","012875,1,9,9","+0270,1","+0210,1","99999,9",,"07,1,+02134,1,05,1","07,1,+06706,1,02,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,02134,1,99,9,99,9","10102,1,99999,9",,,"MET075METAR MMLM 261307Z RTD 00000KT 8SM BKN070 BKN220 27/21 A2983 RMK 8/028 RTS=",
"76361599999","2020-07-26T13:57:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","080,1,N,0026,1","06706,1,C,N","012875,1,9,9","+0290,1","+0220,1","99999,9",,"04,1,+02438,1,03,1","04,1,+06706,1,00,1",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,02438,1,99,9,99,9","10105,1,99999,9",,,"MET075METAR MMLM 261357Z RTD 08005KT 8SM SCT080 SCT220 29/22 A2984 RMK 8/031 HZY=",
"76361599999","2020-07-26T14:46:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","100,1,N,0036,1","06706,1,C,N","012875,1,9,9","+0300,1","+0220,1","10109,1",,"04,1,+02438,1,05,1","04,1,+06706,1,00,1",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,02438,1,99,9,99,9","10108,1,99999,9",,,"MET107METAR MMLM 261446Z 10007KT 8SM SCT080 SCT220 30/22 A2985 RMK SLP109 5//// 9// 8/021 HZY ISOL SC MSGTX MMMX=",
"76361599999","2020-07-26T15:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","150,1,N,0041,1","02134,1,C,N","012875,1,9,9","+0310,1","+0220,1","99999,9",,"04,1,+00610,1,06,1","04,1,+02134,1,05,1","04,1,+06706,1,00,1",,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10112,1,99999,9",,,"MET078METAR MMLM 261544Z 15008KT 8SM SCT020 SCT070 SCT220 31/22 A2986 RMK 8/521 HZY=",
"76361599999","2020-07-26T16:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","230,1,N,0021,1","06706,1,C,N","016093,1,9,9","+0320,1","+0220,1","99999,9",,"02,1,+00610,1,06,1","02,1,+02438,1,03,1","02,1,+06706,1,00,1",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10112,1,99999,9",,,"MET079METAR MMLM 261642Z 23004KT 10SM FEW020 FEW080 FEW220 32/22 A2986 RMK 8/431 HZY=",
"76361599999","2020-07-26T17:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","200,1,N,0057,1","02134,1,C,N","016093,1,9,9","+0330,1","+0210,1","10109,1",,"02,1,+00457,1,06,1","04,1,+02134,1,03,1","04,1,+06706,1,00,1",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10108,1,99999,9",,,"MET086METAR MMLM 261743Z 20011KT 10SM FEW015 SCT070 SCT220 33/21 A2985 RMK SLP109 8/431 HZY=",
"76361599999","2020-07-26T18:45:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","220,1,N,0051,1","02134,1,C,N","016093,1,9,9","+0340,1","+0170,1","99999,9",,"04,1,+00457,1,06,1","04,1,+02134,1,05,1",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10108,1,99999,9",,,"MET072METAR MMLM 261845Z 22010KT 10SM SCT015 SCT070 34/17 A2985 RMK 8/520 HZY=",
"76361599999","2020-07-26T19:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","200,1,N,0041,1","02134,1,C,N","016093,1,9,9","+0330,1","+0200,1","99999,9",,"02,1,+00457,1,06,1","04,1,+02134,1,03,1","04,1,+06706,1,00,1",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10102,1,99999,9",,,"MET079METAR MMLM 261943Z 20008KT 10SM FEW015 SCT070 SCT220 33/20 A2983 RMK 8/531 HZY=",
"76361599999","2020-07-26T20:47:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","240,1,N,0062,1","06706,1,C,N","016093,1,9,9","+0330,1","+0210,1","10092,1",,"02,1,+02134,1,03,1","02,1,+06706,1,00,1",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,02134,1,99,9,99,9","10091,1,99999,9",,,"MET087METAR MMLM 262047Z 24012KT 10SM FEW070 FEW220 33/21 A2980 RMK SLP092 8/031 HZY ISOL CU=",
"76361599999","2020-07-26T21:46:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","220,1,N,0077,1","22000,1,9,N","016093,1,9,9","+0320,1","+0210,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10081,1,99999,9",,,"MET068METAR MMLM 262146Z 22015KT 10SM SKC 32/21 A2977 RMK HZY DSNT TCU NE=",
"76361599999","2020-07-26T22:46:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","240,1,N,0077,1","22000,1,9,N","016093,1,9,9","+0330,1","+0200,1","99999,9",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10078,1,99999,9",,,"MET068METAR MMLM 262246Z 24015KT 10SM SKC 33/20 A2976 RMK HZY DSNT TCU NE=",
"76361599999","2020-07-26T23:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","230,1,N,0067,1","22000,1,9,N","016093,1,9,9","+0320,1","+0190,1","10075,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10074,1,99999,9",,,"MET074METAR MMLM 262342Z 23013KT 10SM SKC 32/19 A2975 RMK SLP075 HZY DSNT CB NE=",
"76361599999","2020-07-27T00:45:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","220,1,N,0057,1","99999,9,9,N","016093,1,9,9","+0320,1","+0190,1","99999,9",,"04,1,+06706,1,00,1",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,06706,1,99,9,99,9","10078,1,99999,9",,,"MET076METAR MMLM 270045Z 22011KT 10SM SCT220 32/19 A2976 RMK 8/001 HZY ISOL CU/AC=",
"76361599999","2020-07-27T13:03:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","090,1,N,0041,1","00914,1,C,N","016093,1,9,9","+0280,1","+0230,1","99999,9",,"07,1,+00914,1,06,1","07,1,+06706,1,02,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00914,1,99,9,99,9","10088,1,99999,9",,,"MET080METAR MMLM 271303Z RTD 09008KT 10SM BKN030 BKN220 28/23 A2979 RMK 8/408 HZY RTS=",
"76361599999","2020-07-27T14:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","060,1,N,0031,1","06706,1,9,N","016093,1,9,9","+0290,1","+0230,1","10095,1",,"04,1,+00457,1,06,1","07,1,+06706,1,02,1",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10095,1,99999,9",,,"MET079METAR MMLM 271443Z 06006KT 10SM SCT015 BKN220 29/23 A2981 RMK SLP095 8/508 HZY=",
"76361599999","2020-07-27T15:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","00457,1,C,N","016093,1,9,9","+0300,1","+0230,1","99999,9",,"07,1,+00457,1,06,1","07,1,+06706,1,02,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10095,1,99999,9",,,"MET072METAR MMLM 271540Z 00000KT 10SM BKN015 BKN220 30/23 A2981 RMK 8/508 HZY=",
"76361599999","2020-07-27T16:47:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","200,1,N,0051,1","00457,1,C,N","016093,1,9,9","+0310,1","+0230,1","99999,9",,"07,1,+00457,1,06,1","07,1,+06706,1,02,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10098,1,99999,9",,,"MET072METAR MMLM 271647Z 20010KT 10SM BKN015 BKN220 31/23 A2982 RMK 8/508 HZY=",
"76361599999","2020-07-27T17:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","210,1,N,0051,1","00457,1,C,N","016093,1,9,9","+0310,1","+0230,1","10095,1",,"07,1,+00457,1,06,1","07,1,+06706,1,02,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10095,1,99999,9",,,"MET079METAR MMLM 271741Z 21010KT 10SM BKN015 BKN220 31/23 A2981 RMK SLP095 8/508 HZY=",
"76361599999","2020-07-27T18:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","190,1,N,0057,1","00457,1,C,N","016093,1,9,9","+0320,1","+0230,1","99999,9",,"07,1,+00457,1,06,1","07,1,+06706,1,02,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10091,1,99999,9",,,"MET072METAR MMLM 271840Z 19011KT 10SM BKN015 BKN220 32/23 A2980 RMK 8/508 HZY=",
"76361599999","2020-07-27T19:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","200,1,N,0072,1","00457,1,C,N","016093,1,9,9","+0330,1","+0220,1","99999,9",,"07,1,+00457,1,06,1","07,1,+06706,1,02,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10088,1,99999,9",,,"MET072METAR MMLM 271940Z 20014KT 10SM BKN015 BKN220 33/22 A2979 RMK 8/508 HZY=",
"76361599999","2020-07-27T20:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","180,1,N,0072,1","00457,1,C,N","016093,1,9,9","+0330,1","+0220,1","10082,1",,"07,1,+00457,1,08,1","07,1,+06706,1,02,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10081,1,99999,9",,,"MET079METAR MMLM 272040Z 18014KT 10SM BKN015 BKN220 33/22 A2977 RMK SLP082 8/108 HZY=",
"76361599999","2020-07-27T21:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","210,1,N,0088,1","06706,1,9,N","016093,1,9,9","+0340,1","+0220,1","99999,9",,"04,1,+00457,1,06,1","07,1,+06706,1,02,1",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10074,1,99999,9",,,"MET072METAR MMLM 272143Z 21017KT 10SM SCT015 BKN220 34/22 A2975 RMK 8/508 HZY=",
"76361599999","2020-07-27T22:49:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","190,1,N,0082,1","06706,1,C,N","016093,1,9,9","+0330,1","+0210,1","99999,9",,"04,1,+00457,1,08,1","04,1,+06706,1,00,1",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10068,1,99999,9",,,"MET072METAR MMLM 272249Z 19016KT 10SM SCT015 SCT220 33/21 A2973 RMK 8/104 HZY=",
