"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AJ1","AY1","AY2","GA1","GA2","GA3","GF1","GJ1","IA1","IA2","KA1","KA2","MA1","MD1","ME1","MW1","OC1","REM","EQD"
"76373099999","2009-05-20T18:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","290,1,N,0010,1","00750,1,9,N","070000,1,N,1","+0218,1","+0077,1","10113,1",,,,,,,"05,1,+00750,1,08,1",,,"05,99,1,05,1,05,1,00800,1,00,1,00,1",,"01,9",,"120,M,+0242,1","240,N,+0110,1","99999,9,08203,1","6,1,013,1,-018,1",,,,"SYN112AAXX  20181 76373 32588 52901 10218 20077 38203 40113 56013 85500 91755 333 10242 20110 30/// 569// 59018 85825;",
"76373099999","2009-05-20T21:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","150,1,N,0030,1","00015,1,9,N","070000,1,N,1","+0244,1","+0147,1","10062,1","03,0040,9,1","06,0041,9,1",,,"5,1,03,1","1,1,03,1","07,1,+00015,1,07,1",,,"07,99,1,07,1,07,1,00800,1,00,1,00,1",,"09,9",,,,"99999,9,08178,1","7,1,025,1,+018,1",,,,"SYN118AAXX  20211 76373 21588 71503 10244 20147 38178 40062 57025 60041 75651 87700 92045 333 31/// 56900 58018 60047 87700;","Q01+000562PRSWM1"
"76373099999","2009-05-21T00:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","330,1,N,0030,1","99999,9,9,N","070000,1,N,1","+0188,1","+0105,1","10045,1",,,,,"2,1,06,1","5,1,06,1",,,,"08,99,1,99,9,99,9,00800,1,99,9,99,9",,,,,,"99999,9,08177,1","5,1,001,1,+999,9",,"03,1",,"SYN072AAXX  21001 76373 01588 83303 10188 20105 38177 40045 55001 69901 70325;","Q01  00002PRCP06Q02  00002PRCP06"
"76373099999","2009-05-21T03:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","220,1,N,0020,1","00900,1,9,N","001000,1,N,1","+0139,1","+0127,1","10081,1","03,0160,9,1",,,,"2,1,03,1","5,1,03,1","08,1,+00900,1,09,1",,,"08,99,1,08,1,09,1,00800,1,99,9,99,9",,"11,9",,,,"99999,9,08208,1","2,1,031,1,-007,1",,"63,1",,"SYN112AAXX  21031 76373 21510 82202 10139 20127 38208 40081 52031 76325 889// 90250 333 32/// 569// 59007 60167 88930;",
"76373099999","2009-05-21T06:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","250,1,N,0020,1","22000,1,9,N","000100,1,N,1","+0130,1","+0116,1","10090,1","06,0191,9,1",,,,"2,1,06,1","6,1,06,1",,,,"03,99,1,99,9,99,9,01250,1,99,9,99,9",,,,,,"99999,9,08205,1","8,1,003,1,+999,9",,"01,1",,"SYN072AAXX  21061 76373 12601 32502 10130 20116 38205 40090 58003 60191 70126;",
"76373099999","2009-05-21T12:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","001000,1,N,1","+0113,1","+0107,1","10137,1","06,0191,9,1",,,,"2,1,06,1","6,1,06,1",,,,"06,99,1,99,9,99,9,00800,1,99,9,99,9",,,,,,"99999,9,08209,1",,,"01,1",,"SYN072AAXX  21121 76373 01510 60000 10113 20107 38209 40137 5//// 60191 70126;",
"76373099999","2009-05-21T15:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","150,1,N,0010,1","22000,1,9,N","070000,1,N,1","+0156,1","+0077,1","10139,1",,,,,,,"01,1,+00750,1,08,1","02,1,+02400,1,03,1",,"04,99,1,01,1,02,1,00800,1,07,1,04,1",,"01,9",,,,"99999,9,08208,1","2,1,002,1,-008,1",,,,"SYN112AAXX  21151 76373 32588 41501 10156 20077 38208 40139 52002 81274 91445 333 30/// 56554 59008 81825 82358 81070;",
"76373099999","2009-05-21T21:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","310,1,N,0060,1","03600,1,9,N","070000,1,N,1","+0221,1","+0072,1","10077,1",,,,,,,"04,1,+00900,1,07,1",,,"06,99,1,04,1,07,1,01250,1,02,1,00,1",,"01,9",,,,"99999,9,08184,1","6,1,012,1,+066,1",,,,"SYN106AAXX  21211 76373 32688 63106 10221 20072 38184 40077 56012 84720 92050 333 30/// 569// 58066 84730 82330;",
"76373099999","2009-05-22T00:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","250,1,N,0060,1","03600,1,9,N","070000,1,N,1","+0222,1","+0070,1","10045,1","24,0000,9,1",,,,,,"04,1,+00900,1,07,1",,,"07,99,1,04,1,07,1,01250,1,04,1,00,1",,"01,9",,"120,M,+0295,1","180,N,+0100,1","99999,9,08172,1","7,1,012,1,-005,1",,,,"SYN130AAXX  22001 76373 32688 72506 10222 20070 38172 40045 57012 84740 92350 333 10295 20100 30/// 50117 569// 59005 70000 84730 83430;",
"76373099999","2009-05-22T03:00:00","4","25.35","-105.75","1967.0","TEPEHUANES DGO., MX","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","010000,1,N,1","+0168,1","+0074,1","10055,1",,,,,,,"04,1,+00750,1,07,1",,,"04,99,1,04,1,04,1,00800,1,00,1,00,1",,"01,9",,,,"99999,9,08186,1","3,1,014,1,-022,1",,,,"SYN100AAXX  22031 76373 32560 40000 10168 20074 38186 40055 53014 84400 90255 333 30/// 56900 59022 84725;",
