"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GA1","GA2","GA3","GE1","GF1","MA1","MW1","REM","EQD"
"76361599999","2025-01-23T21:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0072,1","22000,1,9,N","016093,1,9,9","+0240,1","+0030,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10163,1,99999,9",,"MET048METAR MMLM 232143Z 29014KT 10SM SKC 24/03 A3001=",
"76361599999","2025-01-23T22:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0088,1","22000,1,9,N","016093,1,9,9","+0230,1","+0060,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10159,1,99999,9",,"MET048METAR MMLM 232243Z 30017KT 10SM SKC 23/06 A3000=",
"76361599999","2025-01-23T23:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0072,1","22000,1,9,N","016093,1,9,9","+0210,1","+0080,1","10151,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10159,1,99999,9",,"MET060METAR MMLM 232343Z 30014KT 10SM SKC 21/08 A3000 RMK SLP1510=",
"76361599999","2025-01-24T00:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0067,1","22000,1,9,N","016093,1,9,9","+0190,1","+0080,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10163,1,99999,9",,"MET048METAR MMLM 240043Z 30013KT 10SM SKC 19/08 A3001=",
"76361599999","2025-01-24T01:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0051,1","22000,1,9,N","016093,1,9,9","+0170,1","+0100,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10166,1,99999,9",,"MET048METAR MMLM 240140Z 30010KT 10SM SKC 17/10 A3002=",
"76361599999","2025-01-24T02:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0046,1","22000,1,9,N","016093,1,9,9","+0160,1","+0110,1","10161,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10169,1,99999,9",,"MET060METAR MMLM 240242Z 30009KT 10SM SKC 16/11 A3003 RMK SLP1610=",
"76361599999","2025-01-24T03:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0036,1","22000,1,9,N","016093,1,9,9","+0140,1","+0100,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10173,1,99999,9",,"MET048METAR MMLM 240343Z 29007KT 10SM SKC 14/10 A3004=",
"76361599999","2025-01-24T14:07:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0031,1","22000,1,9,N","009656,1,9,9","+0100,1","+0080,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10159,1,99999,9",,"MET068METAR MMLM 241407Z RTD 29006KT 6SM SKC 10/08 A3000 RMK HZY BRVC RTS=",
"76361599999","2025-01-24T14:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","280,1,N,0026,1","22000,1,9,N","009656,1,9,9","+0110,1","+0090,1","10163,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10163,1,99999,9",,"MET067METAR MMLM 241440Z 28005KT 6SM SKC 11/09 A3001 RMK SLP163 HZY BRVC=",
"76361599999","2025-01-24T15:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0046,1","22000,1,9,N","016093,1,9,9","+0150,1","+0110,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10173,1,99999,9",,"MET056METAR MMLM 241540Z 30009KT 10SM SKC 15/11 A3004 RMK HZY=",
"76361599999","2025-01-24T16:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","310,1,N,0046,1","22000,1,9,N","016093,1,9,9","+0170,1","+0110,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10176,1,99999,9",,"MET056METAR MMLM 241640Z 31009KT 10SM SKC 17/11 A3005 RMK HZY=",
"76361599999","2025-01-24T17:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","330,1,N,0046,1","22000,1,9,N","016093,1,9,9","+0210,1","+0090,1","10177,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10176,1,99999,9",,"MET063METAR MMLM 241740Z 33009KT 10SM SKC 21/09 A3005 RMK SLP177 HZY=",
"76361599999","2025-01-24T18:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","320,1,N,0041,1","22000,1,9,N","016093,1,9,9","+0230,1","+0070,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10169,1,99999,9",,"MET056METAR MMLM 241840Z 32008KT 10SM SKC 23/07 A3003 RMK HZY=",
"76361599999","2025-01-24T19:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0046,1","22000,1,9,N","016093,1,9,9","+0250,1","+0070,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10159,1,99999,9",,"MET056METAR MMLM 241940Z 30009KT 10SM SKC 25/07 A3000 RMK HZY=",
"76361599999","2025-01-24T20:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","320,1,N,0031,1","22000,1,9,N","016093,1,9,9","+0270,1","+0060,1","10149,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10149,1,99999,9",,"MET063METAR MMLM 242040Z 32006KT 10SM SKC 27/06 A2997 RMK SLP149 HZY=",
"76361599999","2025-01-24T21:48:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0051,1","22000,1,9,N","016093,1,9,9","+0270,1","+0070,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10139,1,99999,9",,"MET060METAR MMLM 242148Z 30010KT 10SM SKC 27/07 A2994 RMK ISOL AC=",
"76361599999","2025-01-24T22:46:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","310,1,N,0062,1","22000,1,9,N","016093,1,9,9","+0250,1","+0070,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10135,1,99999,9",,"MET048METAR MMLM 242246Z 31012KT 10SM SKC 25/07 A2993=",
"76361599999","2025-01-24T23:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","280,1,N,0072,1","22000,1,9,N","016093,1,9,9","+0230,1","+0100,1","10139,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10139,1,99999,9",,"MET059METAR MMLM 242340Z 28014KT 10SM SKC 23/10 A2994 RMK SLP139=",
"76361599999","2025-01-25T00:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0062,1","99999,9,9,N","016093,1,9,9","+0200,1","+0100,1","99999,9","02,1,+04572,1,03,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,04572,1,99,9,99,9","10142,1,99999,9",,"MET061METAR MMLM 250041Z 30012KT 10SM FEW150 20/10 A2995 RMK 8/030=",
"76361599999","2025-01-25T01:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","280,1,N,0036,1","99999,9,9,N","016093,1,9,9","+0180,1","+0100,1","99999,9","04,1,+04572,1,03,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,04572,1,99,9,99,9","10142,1,99999,9",,"MET061METAR MMLM 250141Z 28007KT 10SM SCT150 18/10 A2995 RMK 8/030=",
"76361599999","2025-01-25T02:45:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","270,1,N,0031,1","22000,1,9,N","016093,1,9,9","+0150,1","+0100,1","10149,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10149,1,99999,9",,"MET059METAR MMLM 250245Z 27006KT 10SM SKC 15/10 A2997 RMK SLP149=",
"76361599999","2025-01-25T03:43:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","250,1,N,0015,1","99999,9,9,N","016093,1,9,9","+0140,1","+0100,1","99999,9","02,1,+03048,1,03,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,03048,1,99,9,99,9","10156,1,99999,9",,"MET061METAR MMLM 250343Z 25003KT 10SM FEW100 14/10 A2999 RMK 8/030=",
"76361599999","2025-01-25T14:09:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","000604,1,9,9","+0070,1","+0060,1","99999,9","04,1,+06706,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,06706,1,99,9,99,9","10166,1,99999,9","44,1","MET073METAR MMLM 251409Z RTD 00000KT 3/8SM FG SCT220 07/06 A3002 RMK 8/001 RTS=",
"76361599999","2025-01-25T14:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","004023,1,9,9","+0080,1","+0080,1","10161,1","04,1,+06706,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,06706,1,99,9,99,9","10169,1,99999,9","10,1","MET075METAR MMLM 251440Z 00000KT 2 1/2SM BR SCT220 08/08 A3003 RMK SLP1610 8/001=",
"76361599999","2025-01-25T15:03:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-16","99999","V020","999,9,C,0000,1","07010,1,C,N","008047,1,9,9","+0100,1","+0090,1","99999,9","07,1,+07010,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,07010,1,99,9,99,9","10173,1,99999,9","40,1","MET065SPECI MMLM 251503Z 00000KT 5SM VCFG BKN230 10/09 A3004 RMK 8/008=",
"76361599999","2025-01-25T15:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","07010,1,C,N","011265,1,9,9","+0140,1","+0110,1","99999,9","07,1,+07010,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,07010,1,99,9,99,9","10176,1,99999,9","40,1","MET065METAR MMLM 251540Z 00000KT 7SM VCFG BKN230 14/11 A3005 RMK 8/008=",
"76361599999","2025-01-25T16:50:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","06706,1,C,N","012875,1,9,9","+0100,1","+0100,1","99999,9","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10183,1,99999,9",,"MET064METAR MMLM 251650Z 00000KT 8SM BKN220 10/10 A3007 RMK 8/008 HZY=",
"76361599999","2025-01-25T17:47:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","012875,1,9,9","+0110,1","+0100,1","10183,1","04,1,+06096,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,06096,1,99,9,99,9","10183,1,99999,9",,"MET082METAR MMLM 251747Z 00000KT 8SM SCT200 11/10 A3007 RMK SLP183 8/001 HZY MSGTX MMCN=",
"76361599999","2025-01-25T18:48:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","012875,1,9,9","+0240,2","+0060,1","99999,9","02,1,+07010,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,07010,1,99,9,99,9","10176,1,99999,9",,"MET064METAR MMLM 251848Z 00000KT 8SM FEW230 24/06 A3005 RMK 8/001 HZY=",
"76361599999","2025-01-25T19:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","012875,1,9,9","+0250,1","+0030,1","99999,9","02,1,+06706,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,06706,1,99,9,99,9","10169,1,99999,9",,"MET064METAR MMLM 251941Z 00000KT 8SM FEW220 25/03 A3003 RMK 8/001 HZY=",
"76361599999","2025-01-25T20:44:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","110,1,N,0021,1","99999,9,9,N","012875,1,9,9","+0270,2","+0010,1","10151,1","02,1,+06706,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,06706,1,99,9,99,9","10159,1,99999,9",,"MET072METAR MMLM 252044Z 11004KT 8SM FEW220 27/01 A3000 RMK SLP1510 8/001 HZY=",
"76361599999","2025-01-25T21:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","230,1,N,0057,1","22000,1,9,N","016093,1,9,9","+0260,1","+0060,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10159,1,99999,9",,"MET048METAR MMLM 252142Z 23011KT 10SM SKC 26/06 A3000=",
"76361599999","2025-01-25T22:49:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","230,1,N,0051,1","22000,1,9,N","016093,1,9,9","+0250,1","+0060,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10156,1,99999,9",,"MET048METAR MMLM 252249Z 23010KT 10SM SKC 25/06 A2999=",
"76361599999","2025-01-25T23:46:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","260,1,N,0046,1","22000,1,9,N","016093,1,9,9","+0240,1","+0030,1","10151,1",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10159,1,99999,9",,"MET060METAR MMLM 252346Z 26009KT 10SM SKC 24/03 A3000 RMK SLP1510=",
"76361599999","2025-01-26T00:51:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","270,1,N,0036,1","22000,1,9,N","016093,1,9,9","+0210,1","+0020,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10163,1,99999,9",,"MET048METAR MMLM 260051Z 27007KT 10SM SKC 21/02 A3001=",
"76361599999","2025-01-26T01:48:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","250,1,N,0026,1","22000,1,9,N","016093,1,9,9","+0200,1","+0050,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10169,1,99999,9",,"MET048METAR MMLM 260148Z 25005KT 10SM SKC 20/05 A3003=",
"76361599999","2025-01-26T02:54:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","260,1,N,0015,1","22000,1,9,N","016093,1,9,9","+0170,1","+0080,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10173,1,99999,9",,"MET080METAR MMLM 260254Z 26003KT 10SM SKC 17/08 A3004 RMK SLP/// 5//// 9// MSGTX MMMX=",
"76361599999","2025-01-26T03:51:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","016093,1,9,9","+0160,1","+0050,1","99999,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10169,1,99999,9",,"MET048METAR MMLM 260351Z 00000KT 10SM SKC 16/05 A3003=",
"76361599999","2025-01-26T14:12:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","070,1,N,0021,1","06706,1,C,N","011265,1,9,9","+0110,1","+0050,1","99999,9","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10190,1,99999,9",,"MET072METAR MMLM 261412Z RTD 07004KT 7SM BKN220 11/05 A3009 RMK 8/008 HZY RTS=",
"76361599999","2025-01-26T14:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","070,1,N,0026,1","06706,1,C,N","012875,1,9,9","+0120,1","+0040,1","10193,1","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10193,1,99999,9",,"MET071METAR MMLM 261442Z 07005KT 8SM BKN220 12/04 A3010 RMK SLP193 8/008 HZY=",
"76361599999","2025-01-26T15:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","070,1,N,0021,1","07010,1,C,N","012875,1,9,9","+0160,1","+0050,1","99999,9","07,1,+07010,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,07010,1,99,9,99,9","10200,1,99999,9",,"MET064METAR MMLM 261540Z 07004KT 8SM BKN230 16/05 A3012 RMK 8/008 HZY=",
"76361599999","2025-01-26T16:42:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","06706,1,C,N","012875,1,9,9","+0200,1","+0080,1","99999,9","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10203,1,99999,9",,"MET064METAR MMLM 261642Z 00000KT 8SM BKN220 20/08 A3013 RMK 8/008 HZY=",
"76361599999","2025-01-26T17:53:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","190,1,N,0026,1","99999,9,9,N","012875,1,9,9","+0250,1","+0060,1","10204,1","04,1,+06706,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,06706,1,99,9,99,9","10203,1,99999,9",,"MET071METAR MMLM 261753Z 19005KT 8SM SCT220 25/06 A3013 RMK SLP204 8/001 HZY=",
"76361599999","2025-01-26T18:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","210,1,N,0021,1","99999,9,9,N","012875,1,9,9","+0260,1","+0070,1","99999,9","04,1,+06706,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,06706,1,99,9,99,9","10200,1,99999,9",,"MET064METAR MMLM 261840Z 21004KT 8SM SCT220 26/07 A3012 RMK 8/001 HZY=",
"76361599999","2025-01-26T19:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","240,1,N,0026,1","99999,9,9,N","012875,1,9,9","+0260,1","+0090,1","99999,9","04,1,+06706,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,06706,1,99,9,99,9","10193,1,99999,9",,"MET064METAR MMLM 261940Z 24005KT 8SM SCT220 26/09 A3010 RMK 8/001 HZY=",
"76361599999","2025-01-26T20:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","210,1,N,0041,1","06706,1,C,N","012875,1,9,9","+0250,1","+0100,1","10187,1","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10186,1,99999,9",,"MET071METAR MMLM 262040Z 21008KT 8SM BKN220 25/10 A3008 RMK SLP187 8/008 HZY=",
"76361599999","2025-01-26T21:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","230,1,N,0046,1","06706,1,C,N","016093,1,9,9","+0250,1","+0090,1","99999,9","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10176,1,99999,9",,"MET061METAR MMLM 262140Z 23009KT 10SM BKN220 25/09 A3005 RMK 8/008=",
"76361599999","2025-01-26T22:54:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","240,1,N,0036,1","99999,9,9,N","016093,1,9,9","+0250,1","+0100,1","99999,9","04,1,+06706,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,06706,1,99,9,99,9","10169,1,99999,9",,"MET061METAR MMLM 262254Z 24007KT 10SM SCT220 25/10 A3003 RMK 8/001=",
"76361599999","2025-01-26T23:45:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,N","016093,1,9,9","+0230,1","+0130,1","10161,1","04,1,+06706,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,06706,1,99,9,99,9","10169,1,99999,9",,"MET070METAR MMLM 262345Z 230019KT 10SM SCT220 23/13 A3003 RMK SLP1610 8/001=",
"76361599999","2025-01-27T00:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","230,1,N,0036,1","99999,9,9,N","016093,1,9,9","+0210,1","+0140,1","99999,9","04,1,+06706,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,06706,1,99,9,99,9","10166,1,99999,9",,"MET061METAR MMLM 270040Z 23007KT 10SM SCT220 21/14 A3002 RMK 8/001=",
"76361599999","2025-01-27T02:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","270,1,N,0021,1","99999,9,9,N","016093,1,9,9","+0180,1","+0130,1","10161,1","04,1,+06706,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,06706,1,99,9,99,9","10169,1,99999,9",,"MET069METAR MMLM 270240Z 27004KT 10SM SCT220 18/13 A3003 RMK SLP1610 8/001=",
"76361599999","2025-01-27T03:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","240,1,N,0026,1","99999,9,9,N","016093,1,9,9","+0170,1","+0120,1","99999,9","04,1,+06706,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,06706,1,99,9,99,9","10176,1,99999,9",,"MET061METAR MMLM 270341Z 24005KT 10SM SCT220 17/12 A3005 RMK 8/001=",
"76361599999","2025-01-27T04:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","250,1,N,0021,1","99999,9,9,N","016093,1,9,9","+0160,1","+0120,1","99999,9","02,1,+06706,1,00,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,06706,1,99,9,99,9","10176,1,99999,9",,"MET061METAR MMLM 270440Z 25004KT 10SM FEW220 16/12 A3005 RMK 8/001=",
"76361599999","2025-01-27T14:05:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","999,9,C,0000,1","06706,1,C,N","012875,1,9,9","+0120,1","+0100,1","99999,9","08,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,06706,1,99,9,99,9","10173,1,99999,9",,"MET079METAR MMLM 271405Z RTD 00000KT 8SM OVC220 12/10 A3004 RMK 8/007 HZY BINOVC RTS=",
"76361599999","2025-01-27T14:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","330,1,N,0015,1","06706,1,C,N","016093,1,9,9","+0120,1","+0090,1","10177,1","08,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,06706,1,99,9,99,9","10176,1,99999,9",,"MET079METAR MMLM 271440Z 33003KT 10SM OVC220 12/09 A3005 RMK SLP177 8/007 HZY BINOVC=",
"76361599999","2025-01-27T15:48:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","340,1,N,0026,1","06706,1,C,N","016093,1,9,9","+0160,1","+0100,1","99999,9","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10183,1,99999,9",,"MET065METAR MMLM 271548Z 34005KT 10SM BKN220 16/10 A3007 RMK 8/008 HZY=",
"76361599999","2025-01-27T16:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","300,1,N,0021,1","06706,1,C,N","016093,1,9,9","+0190,1","+0100,1","99999,9","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10190,1,99999,9",,"MET065METAR MMLM 271640Z 30004KT 10SM BKN220 19/10 A3009 RMK 8/008 HZY=",
"76361599999","2025-01-27T17:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","310,1,N,0015,1","06706,1,C,N","016093,1,9,9","+0220,1","+0090,1","10181,1","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10190,1,99999,9",,"MET073METAR MMLM 271740Z 31003KT 10SM BKN220 22/09 A3009 RMK SLP1810 8/008 HZY=",
"76361599999","2025-01-27T18:41:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0031,1","06706,1,C,N","016093,1,9,9","+0250,1","+0100,1","99999,9","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10183,1,99999,9",,"MET065METAR MMLM 271841Z 29006KT 10SM BKN220 25/10 A3007 RMK 8/008 HZY=",
"76361599999","2025-01-27T19:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0057,1","06706,1,C,N","016093,1,9,9","+0270,1","+0080,1","99999,9","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10173,1,99999,9",,"MET065METAR MMLM 271940Z 29011KT 10SM BKN220 27/08 A3004 RMK 8/008 HZY=",
"76361599999","2025-01-27T20:40:00","4","25.685194","-109.080806","4.87","VALLE DEL FUERTE INTERNATIONAL, MX","FM-15","99999","V020","290,1,N,0062,1","06706,1,C,N","016093,1,9,9","+0280,1","+0060,1","10151,1","07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10159,1,99999,9",,"MET073METAR MMLM 272040Z 29012KT 10SM BKN220 28/06 A3000 RMK SLP1510 8/008 HZY=",
